worker_id,age,gender,industry,job_role,experience_years,safety_training,safety_equipment_used,shift,working_hours_per_week,environment_risk,injury_history,injury_occurred
363,27,Female,Healthcare,Nurse,3,Yes,Yes,Night,69,Low,0,0
364,49,Female,Agriculture,Harvester,7,Yes,No,Day,60,Medium,0,0
365,51,Female,Agriculture,Harvester,3,No,No,Night,69,Medium,0,1
366,57,Male,Healthcare,Paramedic,2,Yes,Yes,Day,43,Low,0,0
367,39,Female,Manufacturing,Welder,5,Yes,No,Night,61,Medium,0,1
368,38,Female,Mining,Blaster,4,No,Yes,Night,64,Medium,0,1
369,56,Male,Healthcare,Nurse,7,No,Yes,Night,50,Low,1,0
370,40,Male,Mining,Machine Operator,2,Yes,Yes,Night,61,High,0,0
371,42,Male,Construction,Foreman,4,Yes,Yes,Day,44,High,0,0
372,32,Female,Construction,Plumber,4,Yes,No,Night,52,Low,1,0
373,50,Male,Manufacturing,Assembler,0,No,Yes,Night,48,High,0,1
374,42,Male,Agriculture,Irrigation Technician,5,Yes,Yes,Night,66,High,0,0
375,33,Male,Healthcare,Paramedic,6,No,No,Night,32,Medium,1,1
376,59,Female,Mining,Machine Operator,7,No,No,Night,63,Medium,0,0
377,56,Female,Mining,Blaster,9,No,Yes,Night,42,Low,0,0
378,59,Female,Healthcare,Nurse,7,No,No,Night,55,Medium,1,1
379,51,Female,Construction,Electrician,7,No,Yes,Day,45,Low,0,0
380,36,Male,Healthcare,Nurse,8,Yes,No,Night,66,Low,0,0
381,21,Male,Healthcare,Nurse,6,No,Yes,Night,64,Low,0,0
382,57,Male,Manufacturing,Technician,6,No,Yes,Day,68,Medium,0,0
383,21,Female,Manufacturing,Welder,3,Yes,Yes,Day,46,Low,0,0
384,31,Male,Mining,Driller,1,No,Yes,Day,32,Medium,0,0
385,21,Male,Mining,Machine Operator,4,No,Yes,Day,59,Medium,0,1
386,36,Female,Mining,Blaster,3,No,No,Day,48,Medium,0,1
387,47,Male,Agriculture,Irrigation Technician,5,Yes,Yes,Day,65,Medium,0,0
388,50,Male,Agriculture,Irrigation Technician,8,No,No,Day,47,Low,0,1
389,45,Male,Mining,Driller,5,No,No,Night,46,Medium,0,0
390,44,Female,Agriculture,Farmer,6,Yes,Yes,Night,44,Medium,0,0
391,28,Male,Mining,Surveyor,5,Yes,No,Night,39,Medium,0,1
392,47,Female,Agriculture,Harvester,0,Yes,Yes,Night,35,Medium,0,1
393,36,Female,Mining,Blaster,3,No,Yes,Night,34,High,1,0
394,27,Female,Construction,Foreman,0,Yes,No,Day,34,Low,0,0
395,56,Female,Mining,Blaster,4,Yes,Yes,Day,49,High,0,0
396,47,Female,Healthcare,Lab Technician,2,No,No,Night,53,Low,0,1
397,45,Female,Construction,Electrician,2,Yes,No,Day,43,Medium,0,1
398,48,Female,Agriculture,Farmer,2,No,Yes,Night,54,Medium,0,1
399,53,Male,Agriculture,Farmer,0,Yes,No,Day,36,Medium,0,1
400,49,Female,Construction,Builder,7,Yes,Yes,Day,40,Medium,1,0
401,59,Female,Mining,Driller,6,No,No,Day,43,Medium,0,0
402,35,Male,Manufacturing,Assembler,6,No,No,Night,34,Medium,0,1
403,41,Female,Manufacturing,Assembler,1,No,No,Day,50,Medium,0,1
404,58,Female,Construction,Electrician,1,Yes,No,Day,62,High,0,1
405,59,Male,Mining,Driller,5,Yes,Yes,Day,62,Low,0,1
406,51,Male,Manufacturing,Quality Inspector,3,Yes,Yes,Night,57,Low,0,1
407,39,Female,Agriculture,Harvester,11,No,Yes,Night,35,Low,1,1
408,39,Male,Mining,Driller,7,Yes,No,Day,31,High,0,0
409,56,Female,Manufacturing,Technician,2,Yes,No,Day,69,Medium,0,1
410,52,Male,Manufacturing,Technician,5,No,No,Night,61,High,0,1
411,21,Male,Agriculture,Irrigation Technician,5,Yes,Yes,Night,69,Low,1,0
412,44,Male,Construction,Plumber,9,No,Yes,Night,69,High,1,1
413,42,Male,Manufacturing,Assembler,4,Yes,No,Night,62,High,0,0
414,56,Female,Agriculture,Irrigation Technician,2,Yes,Yes,Day,52,High,1,0
415,28,Female,Construction,Foreman,5,No,Yes,Day,53,Medium,0,0
416,54,Male,Healthcare,Nurse,0,No,Yes,Day,50,Low,0,0
417,32,Female,Manufacturing,Quality Inspector,5,No,No,Night,49,Low,0,1
418,33,Male,Agriculture,Farmer,7,Yes,Yes,Day,32,Medium,0,0
419,57,Male,Manufacturing,Quality Inspector,12,No,Yes,Night,37,Medium,1,1
420,21,Male,Manufacturing,Assembler,5,Yes,No,Day,59,Low,0,1
421,49,Male,Manufacturing,Welder,6,Yes,No,Night,45,Medium,1,1
422,47,Male,Manufacturing,Technician,3,Yes,No,Night,42,Medium,0,0
423,48,Male,Construction,Electrician,2,No,Yes,Day,34,Low,0,0
424,42,Male,Mining,Driller,6,Yes,No,Night,49,Medium,1,0
425,45,Male,Mining,Surveyor,5,Yes,Yes,Day,35,High,0,0
426,28,Male,Healthcare,Nurse,5,No,Yes,Day,31,High,1,1
427,51,Female,Mining,Driller,5,No,No,Day,59,Medium,0,0
428,43,Female,Healthcare,Nurse,5,Yes,Yes,Night,62,Low,0,1
429,58,Male,Agriculture,Farmer,2,No,No,Night,40,High,0,0
430,39,Male,Healthcare,Nurse,6,No,No,Day,46,Medium,1,0
431,52,Male,Construction,Electrician,4,No,No,Night,57,Medium,0,1
432,37,Female,Healthcare,Paramedic,2,No,No,Day,30,Low,1,0
433,21,Male,Construction,Electrician,3,No,Yes,Night,44,Medium,0,1
434,31,Male,Construction,Electrician,6,Yes,Yes,Day,65,Low,1,0
435,30,Female,Mining,Driller,5,No,Yes,Day,35,Low,0,0
436,44,Male,Manufacturing,Technician,7,No,Yes,Day,63,High,0,1
437,53,Female,Healthcare,Lab Technician,2,Yes,No,Day,48,Low,1,0
438,42,Male,Agriculture,Irrigation Technician,4,Yes,No,Day,69,Medium,0,0
439,40,Male,Construction,Electrician,6,No,Yes,Night,32,Low,0,0
440,37,Male,Agriculture,Irrigation Technician,2,Yes,No,Day,36,Medium,0,0
441,36,Male,Healthcare,Lab Technician,6,No,No,Night,69,Low,0,1
442,50,Female,Agriculture,Irrigation Technician,10,No,No,Day,54,Medium,1,1
443,31,Male,Construction,Plumber,7,Yes,No,Night,45,Medium,0,0
444,47,Male,Manufacturing,Welder,10,Yes,No,Day,41,Low,0,0
445,38,Male,Manufacturing,Welder,2,No,Yes,Night,49,Medium,0,0
446,26,Female,Agriculture,Harvester,5,Yes,Yes,Night,38,Medium,0,0
447,41,Male,Manufacturing,Welder,3,Yes,No,Night,41,Medium,0,1
448,36,Female,Mining,Blaster,5,No,No,Day,55,High,0,1
449,38,Female,Healthcare,Paramedic,8,No,Yes,Night,58,Medium,0,0
450,45,Male,Construction,Electrician,10,No,Yes,Day,57,Low,0,0
451,20,Male,Manufacturing,Technician,6,Yes,No,Day,63,High,0,0
452,25,Male,Agriculture,Irrigation Technician,5,Yes,No,Night,52,Medium,0,0
453,35,Male,Healthcare,Lab Technician,3,No,Yes,Day,55,Low,1,0
454,46,Female,Agriculture,Farmer,0,No,No,Night,64,Low,0,0
455,37,Female,Mining,Machine Operator,5,Yes,Yes,Night,67,Low,1,0
456,37,Female,Mining,Surveyor,0,Yes,Yes,Day,62,Low,0,0
457,59,Female,Manufacturing,Assembler,6,Yes,No,Night,38,Medium,0,1
458,34,Female,Manufacturing,Assembler,4,Yes,No,Night,53,Medium,0,0
459,58,Female,Healthcare,Nurse,4,No,No,Night,30,Low,0,0
460,25,Male,Manufacturing,Assembler,3,Yes,Yes,Night,37,High,0,1
461,50,Male,Healthcare,Lab Technician,3,Yes,No,Night,52,High,0,0
462,35,Male,Healthcare,Lab Technician,5,No,No,Day,31,Medium,0,0
463,53,Male,Mining,Driller,2,No,Yes,Day,57,High,0,0
464,29,Male,Agriculture,Farmer,4,No,Yes,Night,44,Low,0,0
465,46,Female,Agriculture,Irrigation Technician,1,No,Yes,Day,40,Medium,0,0
466,26,Female,Healthcare,Lab Technician,9,No,No,Day,68,Medium,1,1
467,19,Male,Construction,Foreman,8,No,Yes,Day,59,Medium,0,1
468,29,Male,Construction,Builder,5,Yes,No,Night,64,High,0,1
469,32,Female,Manufacturing,Quality Inspector,0,No,Yes,Day,52,Low,0,1
470,38,Female,Agriculture,Irrigation Technician,7,Yes,No,Night,47,Medium,0,1
471,26,Female,Mining,Machine Operator,8,No,Yes,Night,63,High,0,1
472,32,Female,Manufacturing,Technician,2,No,Yes,Day,52,Low,0,0
473,53,Female,Healthcare,Paramedic,6,No,Yes,Day,63,Medium,0,0
474,21,Female,Healthcare,Lab Technician,0,No,Yes,Day,66,Low,1,1
475,46,Male,Construction,Foreman,0,Yes,Yes,Day,64,High,0,1
476,28,Male,Agriculture,Farmer,6,Yes,No,Day,67,High,1,0
477,29,Female,Agriculture,Harvester,2,No,No,Day,34,Medium,0,0
478,20,Female,Agriculture,Harvester,5,No,Yes,Night,40,Medium,0,1
479,44,Male,Manufacturing,Technician,4,No,Yes,Night,59,Low,0,0
480,54,Male,Mining,Driller,9,Yes,Yes,Day,66,Low,0,0
481,35,Male,Healthcare,Lab Technician,0,Yes,No,Day,51,Medium,0,1
482,30,Male,Construction,Builder,0,No,No,Night,63,Medium,0,1
483,40,Female,Healthcare,Paramedic,0,No,Yes,Night,61,Medium,0,1
484,38,Male,Construction,Foreman,3,Yes,No,Night,50,Low,1,0
485,45,Male,Mining,Machine Operator,5,No,No,Night,65,High,0,0
486,35,Male,Manufacturing,Technician,3,Yes,Yes,Day,69,High,0,0
487,36,Female,Construction,Foreman,3,Yes,Yes,Night,57,High,1,0
488,44,Female,Manufacturing,Quality Inspector,1,No,Yes,Day,63,Medium,0,0
489,29,Female,Agriculture,Irrigation Technician,2,No,No,Day,49,High,0,1
490,23,Female,Construction,Electrician,5,Yes,No,Day,46,Medium,1,1
491,49,Female,Construction,Electrician,0,Yes,Yes,Night,65,Low,0,1
492,41,Female,Manufacturing,Quality Inspector,4,No,No,Night,52,Medium,0,1
493,34,Male,Mining,Machine Operator,8,Yes,No,Day,33,Medium,0,0
494,26,Female,Healthcare,Lab Technician,3,No,Yes,Day,37,Low,1,0
495,49,Female,Agriculture,Harvester,2,No,Yes,Night,32,High,0,0
496,48,Female,Agriculture,Farmer,1,No,Yes,Night,45,Medium,0,0
497,39,Female,Mining,Machine Operator,7,Yes,Yes,Day,50,Medium,0,0
498,41,Female,Mining,Driller,8,No,No,Night,64,High,0,0
499,52,Male,Healthcare,Nurse,3,Yes,No,Day,36,High,0,1
500,54,Male,Construction,Electrician,7,Yes,Yes,Day,30,Medium,0,1
501,25,Male,Manufacturing,Technician,7,Yes,No,Night,30,Low,1,1
502,26,Female,Mining,Surveyor,8,No,No,Night,63,High,0,1
503,47,Female,Agriculture,Harvester,11,No,Yes,Day,42,High,1,0
504,55,Male,Healthcare,Nurse,7,Yes,Yes,Day,45,Medium,0,1
505,51,Male,Construction,Electrician,6,No,Yes,Night,31,High,0,1
506,48,Male,Manufacturing,Assembler,7,Yes,Yes,Day,63,Medium,0,0
507,31,Female,Healthcare,Paramedic,3,Yes,No,Night,58,Medium,0,0
508,34,Male,Agriculture,Irrigation Technician,2,No,No,Day,59,Medium,1,1
509,42,Female,Manufacturing,Welder,0,Yes,Yes,Night,39,Low,1,0
510,31,Male,Mining,Machine Operator,5,Yes,No,Day,57,Medium,0,1
511,32,Male,Healthcare,Paramedic,8,Yes,No,Day,42,Medium,1,0
512,48,Male,Healthcare,Paramedic,13,Yes,Yes,Day,43,High,1,0
513,58,Male,Construction,Foreman,2,Yes,Yes,Day,60,High,0,0
514,35,Female,Agriculture,Harvester,8,No,No,Day,61,Low,0,0
515,41,Female,Agriculture,Farmer,7,No,No,Night,58,Medium,1,1
516,26,Male,Mining,Blaster,2,Yes,Yes,Night,56,Medium,1,0
517,30,Female,Healthcare,Lab Technician,0,Yes,No,Night,41,Low,0,1
518,40,Female,Healthcare,Paramedic,1,No,No,Night,55,Medium,0,0
519,42,Male,Agriculture,Farmer,6,Yes,Yes,Day,42,Medium,0,0
520,28,Female,Construction,Foreman,2,Yes,No,Night,46,Medium,0,0
521,26,Female,Agriculture,Harvester,5,Yes,No,Night,41,Low,1,0
522,56,Male,Manufacturing,Technician,4,Yes,No,Day,57,Medium,1,1
523,31,Female,Agriculture,Harvester,4,No,Yes,Day,66,Low,1,1
524,26,Female,Agriculture,Irrigation Technician,5,No,Yes,Day,67,Medium,0,0
525,50,Female,Manufacturing,Welder,6,No,Yes,Day,63,Medium,0,0
526,53,Male,Healthcare,Paramedic,7,Yes,No,Night,47,High,0,0
527,38,Female,Healthcare,Nurse,3,No,No,Day,30,High,1,1
528,27,Female,Mining,Blaster,10,No,Yes,Day,39,High,0,1
529,41,Male,Construction,Plumber,6,No,No,Night,43,High,0,1
530,55,Female,Agriculture,Harvester,7,No,No,Night,46,Low,1,0
531,42,Female,Agriculture,Farmer,5,No,No,Night,67,Medium,0,1
532,33,Female,Mining,Driller,6,Yes,No,Day,46,Low,0,0
533,44,Male,Agriculture,Farmer,2,No,Yes,Night,59,High,0,1
534,24,Female,Agriculture,Irrigation Technician,5,Yes,No,Day,61,High,0,1
535,24,Female,Construction,Builder,1,No,Yes,Night,45,Low,0,0
536,30,Female,Mining,Machine Operator,0,Yes,Yes,Day,36,Low,1,0
537,25,Female,Construction,Plumber,7,No,Yes,Night,37,Medium,0,1
538,57,Female,Manufacturing,Technician,7,Yes,Yes,Night,32,Medium,0,0
539,51,Female,Construction,Plumber,10,Yes,Yes,Day,52,Medium,0,0
540,57,Male,Manufacturing,Technician,4,Yes,No,Day,38,Medium,0,0
541,37,Female,Construction,Foreman,6,No,No,Day,57,Medium,0,1
542,43,Male,Mining,Machine Operator,5,Yes,Yes,Day,36,Low,0,0
543,27,Female,Agriculture,Harvester,1,Yes,Yes,Night,42,Low,0,0
544,48,Female,Construction,Builder,2,No,Yes,Day,57,Medium,0,0
545,55,Male,Construction,Foreman,4,No,Yes,Night,60,Medium,0,1
546,22,Male,Manufacturing,Assembler,0,No,Yes,Night,49,High,0,1
547,50,Male,Manufacturing,Welder,5,No,No,Day,44,High,0,0
548,22,Male,Mining,Driller,6,Yes,No,Day,35,Medium,0,0
549,35,Male,Construction,Plumber,1,Yes,No,Day,60,Medium,0,1
550,46,Male,Agriculture,Farmer,5,No,Yes,Night,37,Medium,0,1
551,50,Male,Construction,Plumber,0,No,Yes,Day,35,Medium,0,0
552,43,Female,Construction,Electrician,6,No,Yes,Night,41,Low,0,0
553,36,Female,Agriculture,Irrigation Technician,3,No,No,Night,47,Low,1,0
554,51,Male,Construction,Foreman,3,Yes,No,Night,46,Low,1,0
555,25,Male,Construction,Electrician,4,No,No,Day,61,Medium,0,1
556,56,Male,Construction,Plumber,1,No,No,Night,46,Low,0,0
557,39,Male,Agriculture,Harvester,5,Yes,Yes,Day,66,Medium,0,0
558,45,Male,Agriculture,Irrigation Technician,8,No,Yes,Day,50,Medium,0,0
559,19,Male,Healthcare,Lab Technician,9,Yes,Yes,Night,51,Medium,0,1
560,20,Male,Mining,Blaster,5,Yes,Yes,Night,42,Medium,0,0
561,44,Female,Construction,Electrician,4,No,No,Night,54,Medium,0,1
562,37,Male,Healthcare,Paramedic,6,No,Yes,Day,49,Medium,0,0
563,56,Male,Construction,Builder,0,Yes,No,Day,47,Low,1,0
564,35,Female,Manufacturing,Assembler,8,No,No,Night,33,High,1,0
565,37,Male,Mining,Machine Operator,5,Yes,Yes,Night,40,Medium,0,0
566,18,Male,Construction,Plumber,2,No,No,Day,46,Medium,0,0
567,58,Male,Construction,Electrician,5,Yes,Yes,Night,40,Medium,0,0
568,29,Male,Mining,Surveyor,6,No,Yes,Night,55,High,1,1
569,24,Male,Construction,Electrician,4,Yes,Yes,Night,43,Low,0,0
570,32,Male,Agriculture,Irrigation Technician,8,No,Yes,Night,58,Medium,0,1
571,56,Male,Manufacturing,Assembler,5,No,No,Night,56,Low,0,0
572,54,Female,Agriculture,Farmer,4,Yes,Yes,Night,30,Medium,0,0
573,57,Male,Manufacturing,Technician,3,No,No,Night,33,Low,0,0
574,40,Male,Manufacturing,Welder,8,No,No,Night,52,Low,1,0
575,58,Female,Manufacturing,Quality Inspector,2,No,No,Night,39,Medium,0,1
576,38,Male,Mining,Driller,5,No,Yes,Day,49,Low,0,1
577,21,Male,Mining,Blaster,8,Yes,No,Day,34,High,0,0
578,47,Female,Construction,Plumber,7,Yes,No,Night,66,Low,0,0
579,31,Male,Construction,Plumber,3,No,Yes,Night,65,Medium,1,1
580,38,Male,Mining,Driller,2,Yes,No,Day,37,Low,0,1
581,48,Female,Construction,Electrician,5,No,Yes,Day,46,Medium,1,0
582,21,Female,Agriculture,Farmer,0,No,Yes,Day,54,Medium,0,0
583,18,Female,Construction,Plumber,2,No,No,Day,46,Low,1,0
584,49,Female,Manufacturing,Assembler,6,No,Yes,Night,68,Medium,0,0
585,40,Female,Manufacturing,Assembler,4,No,Yes,Night,58,Medium,0,1
586,37,Female,Manufacturing,Quality Inspector,4,Yes,Yes,Night,32,Low,0,0
587,18,Male,Mining,Surveyor,4,Yes,Yes,Day,65,Medium,0,0
588,35,Female,Mining,Driller,0,No,Yes,Night,48,Medium,0,1
589,31,Male,Healthcare,Nurse,0,No,Yes,Day,58,Low,0,0
590,57,Male,Construction,Electrician,3,Yes,Yes,Day,48,Low,0,0
591,33,Female,Agriculture,Irrigation Technician,4,Yes,No,Day,64,Low,1,0
592,42,Female,Construction,Foreman,5,Yes,Yes,Night,49,Medium,0,0
593,19,Female,Construction,Electrician,6,Yes,No,Night,66,Medium,0,1
594,20,Female,Mining,Driller,7,No,Yes,Day,45,Low,1,0
595,25,Male,Construction,Foreman,5,Yes,Yes,Night,40,High,0,0
596,23,Male,Construction,Builder,3,Yes,No,Day,62,High,0,0
597,22,Female,Construction,Builder,3,No,No,Day,48,Medium,0,1
598,47,Female,Healthcare,Nurse,0,No,No,Day,68,Medium,1,0
599,32,Male,Manufacturing,Quality Inspector,5,Yes,No,Night,58,Low,0,1
600,35,Male,Mining,Blaster,3,Yes,No,Day,39,Medium,1,0
601,27,Female,Manufacturing,Quality Inspector,4,Yes,Yes,Night,34,Medium,0,0
602,44,Female,Manufacturing,Technician,2,No,No,Night,41,Medium,0,0
603,51,Female,Healthcare,Lab Technician,0,Yes,No,Night,53,Low,0,0
604,56,Female,Manufacturing,Technician,4,Yes,Yes,Day,56,Medium,0,0
605,44,Male,Agriculture,Farmer,10,No,No,Day,48,Low,0,0
606,47,Male,Mining,Blaster,3,No,No,Day,63,Low,0,1
607,44,Male,Agriculture,Harvester,8,Yes,No,Night,35,Medium,0,1
608,19,Male,Construction,Plumber,8,Yes,No,Night,58,Low,0,1
609,42,Male,Construction,Plumber,6,Yes,Yes,Day,51,Medium,0,0
610,45,Male,Manufacturing,Welder,6,Yes,Yes,Night,30,Medium,0,0
611,26,Female,Manufacturing,Quality Inspector,6,Yes,Yes,Day,65,High,0,0
612,49,Female,Construction,Plumber,4,No,No,Day,61,Medium,0,0
613,27,Female,Agriculture,Harvester,4,Yes,No,Day,64,Medium,1,0
614,32,Female,Mining,Blaster,4,No,Yes,Night,33,High,0,0
615,43,Female,Construction,Plumber,10,No,No,Day,49,Medium,0,0
616,40,Female,Healthcare,Lab Technician,6,Yes,No,Day,61,Low,1,0
617,22,Male,Healthcare,Lab Technician,2,Yes,No,Night,62,High,0,1
618,27,Female,Construction,Builder,0,Yes,No,Day,47,Medium,0,0
619,30,Male,Manufacturing,Assembler,3,No,No,Night,67,Low,0,0
620,25,Male,Construction,Plumber,8,Yes,No,Day,46,Low,1,0
621,45,Male,Agriculture,Harvester,7,Yes,Yes,Day,67,High,0,0
622,54,Male,Manufacturing,Welder,4,Yes,Yes,Night,44,Medium,0,0
623,39,Female,Construction,Builder,6,No,No,Night,42,High,0,1
624,41,Female,Construction,Plumber,9,Yes,No,Night,33,Low,0,0
625,20,Male,Construction,Electrician,10,No,No,Day,30,Medium,1,0
626,27,Male,Healthcare,Lab Technician,1,No,Yes,Night,57,Medium,0,0
627,37,Male,Mining,Blaster,9,No,Yes,Night,30,Medium,0,1
628,59,Female,Manufacturing,Welder,4,Yes,No,Night,52,High,0,0
629,41,Male,Manufacturing,Technician,2,No,No,Day,61,Medium,0,0
630,59,Female,Manufacturing,Technician,8,No,No,Day,68,Medium,0,1
631,26,Male,Construction,Electrician,5,No,Yes,Night,34,High,0,0
632,40,Male,Agriculture,Farmer,0,No,Yes,Day,45,Medium,0,0
633,39,Female,Agriculture,Irrigation Technician,3,No,No,Night,52,Medium,0,0
634,40,Female,Construction,Builder,0,Yes,Yes,Day,46,Low,0,0
635,54,Male,Manufacturing,Quality Inspector,5,No,No,Night,51,Medium,0,1
636,49,Female,Construction,Plumber,10,Yes,No,Day,43,Medium,0,0
637,53,Male,Construction,Electrician,4,No,No,Night,40,Medium,0,1
638,36,Female,Healthcare,Lab Technician,3,Yes,No,Night,44,Medium,0,0
639,26,Female,Agriculture,Farmer,0,No,No,Day,48,Low,0,0
640,59,Female,Manufacturing,Welder,0,No,No,Night,30,Medium,0,1
641,30,Female,Healthcare,Paramedic,5,No,No,Night,42,Low,0,0
642,46,Male,Mining,Driller,7,No,Yes,Day,68,Low,0,0
643,24,Male,Mining,Blaster,5,No,Yes,Day,32,Medium,0,0
644,18,Male,Construction,Builder,3,No,Yes,Day,46,Medium,1,0
645,46,Male,Healthcare,Paramedic,9,Yes,No,Night,45,Medium,0,0
646,18,Male,Agriculture,Irrigation Technician,7,Yes,Yes,Night,58,High,1,0
647,58,Female,Manufacturing,Quality Inspector,8,No,No,Day,48,High,1,1
648,47,Female,Construction,Electrician,14,No,No,Night,69,Medium,0,1
649,19,Female,Agriculture,Farmer,7,No,No,Night,65,Low,1,0
650,35,Male,Manufacturing,Assembler,0,Yes,No,Night,31,Medium,0,0
651,37,Female,Mining,Machine Operator,1,No,Yes,Night,43,Medium,0,1
652,21,Male,Construction,Electrician,2,No,Yes,Night,40,High,0,0
653,44,Male,Healthcare,Paramedic,8,Yes,No,Night,38,Low,0,0
654,32,Male,Mining,Machine Operator,3,No,No,Night,54,Medium,0,1
655,54,Male,Mining,Driller,0,No,Yes,Night,61,Medium,0,1
656,54,Male,Manufacturing,Quality Inspector,5,No,Yes,Day,48,Low,0,0
657,24,Male,Construction,Builder,1,Yes,No,Night,35,Low,0,0
658,40,Male,Healthcare,Lab Technician,8,Yes,Yes,Day,60,Low,0,0
659,53,Female,Agriculture,Harvester,5,No,No,Night,41,Medium,0,0
660,33,Male,Mining,Surveyor,8,Yes,Yes,Night,37,Medium,0,1
661,19,Male,Mining,Machine Operator,7,Yes,No,Night,40,High,0,1
662,19,Female,Mining,Driller,4,No,Yes,Day,41,Low,0,0
663,49,Female,Mining,Driller,9,No,No,Night,32,Low,1,1
664,49,Female,Mining,Blaster,0,No,No,Day,57,Medium,0,1
665,44,Male,Mining,Driller,0,Yes,No,Night,68,Low,0,0
666,49,Female,Manufacturing,Assembler,6,Yes,Yes,Day,52,Medium,1,0
667,37,Male,Healthcare,Lab Technician,1,No,Yes,Day,30,Low,0,0
668,38,Male,Mining,Surveyor,0,Yes,No,Day,61,Medium,0,0
669,23,Female,Mining,Driller,0,Yes,No,Night,69,High,0,1
670,30,Male,Healthcare,Lab Technician,4,Yes,No,Night,67,Medium,0,0
671,50,Female,Manufacturing,Assembler,2,No,No,Night,56,Low,1,0
672,49,Female,Agriculture,Irrigation Technician,5,No,No,Night,39,High,0,1
673,48,Male,Construction,Electrician,4,Yes,No,Night,64,High,0,1
674,28,Female,Construction,Plumber,3,Yes,No,Day,59,High,0,0
675,52,Male,Construction,Plumber,5,No,Yes,Night,65,Low,0,0
676,52,Male,Healthcare,Lab Technician,6,No,No,Night,32,Medium,0,0
677,27,Male,Mining,Blaster,3,Yes,Yes,Day,58,High,0,0
678,27,Female,Agriculture,Farmer,4,Yes,Yes,Day,54,Medium,0,0
679,41,Female,Healthcare,Lab Technician,0,No,Yes,Night,57,Low,0,1
680,38,Male,Mining,Blaster,0,No,Yes,Night,41,High,0,0
681,59,Female,Mining,Surveyor,7,No,Yes,Night,40,Medium,1,0
682,35,Male,Mining,Surveyor,9,Yes,Yes,Day,52,Medium,1,1
683,42,Male,Construction,Foreman,1,Yes,Yes,Day,48,Medium,0,0
684,18,Male,Construction,Foreman,7,No,No,Night,44,High,0,1
685,34,Female,Agriculture,Farmer,3,No,Yes,Night,49,High,0,1
686,32,Female,Manufacturing,Technician,6,No,No,Night,41,Medium,0,0
687,55,Female,Construction,Electrician,2,No,No,Night,59,Medium,1,0
688,19,Male,Healthcare,Nurse,14,No,Yes,Day,65,High,0,0
689,57,Female,Manufacturing,Assembler,9,Yes,Yes,Night,58,Low,0,1
690,37,Male,Manufacturing,Welder,7,Yes,No,Night,45,Low,0,0
691,33,Male,Manufacturing,Technician,6,Yes,No,Night,53,Low,1,1
692,54,Male,Healthcare,Lab Technician,2,Yes,No,Night,46,Low,0,0
693,25,Female,Construction,Builder,3,Yes,No,Day,41,Medium,0,0
694,47,Female,Manufacturing,Technician,2,No,Yes,Day,58,Medium,0,0
695,24,Female,Construction,Builder,3,Yes,No,Day,49,Medium,0,0
696,49,Female,Construction,Electrician,2,Yes,Yes,Day,44,Medium,0,0
697,57,Male,Healthcare,Paramedic,3,Yes,No,Night,37,Medium,0,1
698,27,Female,Agriculture,Farmer,3,Yes,No,Day,68,Medium,0,1
699,30,Female,Manufacturing,Assembler,3,No,Yes,Day,67,Medium,1,1
700,19,Female,Agriculture,Harvester,5,Yes,Yes,Day,60,Low,0,0
701,49,Male,Healthcare,Paramedic,4,Yes,No,Night,39,Medium,0,1
702,52,Female,Agriculture,Harvester,1,Yes,No,Day,52,High,0,1
703,48,Male,Construction,Foreman,9,No,Yes,Day,63,Low,0,0
704,35,Male,Manufacturing,Welder,2,Yes,Yes,Day,41,High,0,0
705,32,Male,Agriculture,Harvester,9,No,Yes,Night,69,Medium,0,1
706,35,Male,Mining,Surveyor,6,Yes,Yes,Night,42,Medium,0,0
707,55,Male,Construction,Electrician,3,No,Yes,Night,64,Low,0,1
708,56,Female,Manufacturing,Welder,8,Yes,No,Day,33,Low,0,0
709,57,Male,Manufacturing,Technician,5,Yes,No,Night,55,Low,1,0
710,25,Male,Healthcare,Lab Technician,1,No,No,Day,54,Low,0,1
711,55,Male,Construction,Foreman,4,Yes,Yes,Night,32,Medium,0,1
712,51,Male,Healthcare,Lab Technician,5,Yes,No,Night,45,Medium,0,0
713,25,Female,Manufacturing,Welder,0,Yes,No,Night,35,High,0,0
714,20,Male,Mining,Surveyor,7,Yes,No,Night,41,Medium,0,0
715,22,Male,Mining,Machine Operator,6,No,Yes,Day,60,Medium,0,0
716,56,Female,Manufacturing,Technician,2,Yes,Yes,Day,51,Medium,0,0
717,59,Female,Agriculture,Farmer,6,Yes,No,Day,42,Medium,0,1
718,18,Female,Construction,Electrician,8,Yes,Yes,Day,44,Medium,0,0
719,25,Male,Agriculture,Irrigation Technician,2,No,No,Night,55,Medium,0,0
720,54,Male,Manufacturing,Welder,2,Yes,Yes,Day,57,Low,0,0
721,19,Male,Construction,Plumber,5,Yes,Yes,Day,59,Medium,1,0
